ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
2724	343.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.6549951893017574	0.38120163847484456	0.00021972846289671264	0.4480439141234288	0.930
2683	33949.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	54.51530199490777	39.38153253113568	0.030166506247805213	48.46128562684916	0.877
1352	69541.38	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	111.66954348707296	80.6694193858455	0.0617932921220359	99.2684520623658	0.877
1374	6913.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	11.100894950979335	8.01922101940384	0.006142774682349331	9.868121816206907	0.877
2977	3258.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	5.2316961883828546	3.7793464604683513	0.002895003604092886	4.650707489831058	0.877
2660	279.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.4480181818780897	0.3236456913660743	0.00024791467327867257	0.39826500603525633	0.877
2975	39043.48	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	62.69601764800559	45.291233254256255	0.03469337486689028	55.733518988664564	0.877
1353	11136.199999999999	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	17.88250923666947	12.918219169142924	0.009895438654358255	15.896626380680361	0.877
1318	164.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.2633511893476943	0.19024334546249527	0.00014572762156882544	0.23410559494545533	0.877
540	2087.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	3.7315850035376976	2.30275118086786	0.0011635549673987455	2.430247447107716	0.889
